[16/Feb/2023:01:42:49 +0000] "GET /users?pageNumber=1&pageSize=10 HTTP/1.1" 200 31.974 ms 660 37.407 ms "PostmanRuntime/7.31.0"
[16/Feb/2023:17:09:09 +0000] "DELETE /order?id=63ee629894ff42034249ca9a HTTP/1.1" 406 38 [7.400 ms : 8.746 ms] "PostmanRuntime/7.31.0"
[16/Feb/2023:17:09:17 +0000] "GET /order?pageNumber=1&pageSize=5 HTTP/1.1" 200 362 [12.548 ms : 13.028 ms] "PostmanRuntime/7.31.0"
[16/Feb/2023:17:09:21 +0000] "GET /cart HTTP/1.1" 204 - [5.095 ms : 5.529 ms] "PostmanRuntime/7.31.0"
[16/Feb/2023:17:09:23 +0000] "GET /items?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [14.050 ms : 14.810 ms] "PostmanRuntime/7.31.0"
[17/Feb/2023:03:20:22 +0000] "GET /items?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [114.061 ms : 116.784 ms] "PostmanRuntime/7.31.0"
[17/Feb/2023:11:49:28 +0000] "GET /items?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [98.808 ms : 102.211 ms] "PostmanRuntime/7.31.0"
[17/Feb/2023:22:42:02 +0000] "GET /items?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [203.182 ms : 207.748 ms] "PostmanRuntime/7.31.0"
[17/Feb/2023:23:46:52 +0000] "GET /items?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [74.878 ms : 75.986 ms] "PostmanRuntime/7.31.0"
[18/Feb/2023:01:18:20 +0000] "GET /items?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [71.912 ms : 75.246 ms] "PostmanRuntime/7.31.0"
[19/Feb/2023:12:05:41 +0000] "GET /item?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [66.448 ms : 71.132 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:34:35 +0000] "GET /item?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [74.224 ms : 78.648 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:34:38 +0000] "GET /user?pageNumber=1&pageSize=10 HTTP/1.1" 200 959 [21.620 ms : 22.561 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:35:02 +0000] "GET /order?pageNumber=1&pageSize=5 HTTP/1.1" 200 362 [35.252 ms : 35.976 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:35:35 +0000] "GET /cart HTTP/1.1" 204 - [24.004 ms : 24.489 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:35:42 +0000] "POST /order/checkout HTTP/1.1" 404 30 [46.821 ms : 48.047 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:35:48 +0000] "DELETE /order/63ee629894ff42034249ca9a HTTP/1.1" 406 52 [8.018 ms : 9.368 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:35:56 +0000] "PUT /order/63ee629894ff42034249ca9a HTTP/1.1" 400 37 [5.372 ms : 6.691 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:37:02 +0000] "POST /cart/63ed256b310b9070f5189757 HTTP/1.1" 200 51 [130.809 ms : 135.453 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:37:05 +0000] "GET /cart HTTP/1.1" 200 203 [11.342 ms : 12.446 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:37:31 +0000] "DELETE /cart/63ed2579310b9070f518975b HTTP/1.1" 404 39 [7.095 ms : 8.014 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:37:45 +0000] "DELETE /order/63ed256b310b9070f5189757 HTTP/1.1" 404 28 [5.910 ms : 7.045 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:38:00 +0000] "DELETE /cart/63ed256b310b9070f5189757 HTTP/1.1" 200 51 [15.149 ms : 15.742 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:38:03 +0000] "GET /cart HTTP/1.1" 200 201 [6.525 ms : 7.338 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:38:26 +0000] "POST /cart/63ed2575310b9070f5189759 HTTP/1.1" 200 51 [12.615 ms : 13.072 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:38:35 +0000] "GET /cart HTTP/1.1" 200 284 [6.725 ms : 7.291 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:39:19 +0000] "POST /order/checkout HTTP/1.1" 201 52 [36.092 ms : 37.278 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:39:22 +0000] "GET /order?pageNumber=1&pageSize=5 HTTP/1.1" 200 762 [24.361 ms : 25.044 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:39:43 +0000] "GET /item?pageNumber=1&pageSize=10 HTTP/1.1" 200 1840 [12.713 ms : 13.238 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:40:57 +0000] "DELETE /order/63f3b047429a824b1842bf59 HTTP/1.1" 200 52 [20.157 ms : 20.836 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:41:00 +0000] "GET /order?pageNumber=1&pageSize=5 HTTP/1.1" 200 362 [12.675 ms : 13.655 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:41:08 +0000] "GET /item?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [11.808 ms : 13.160 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:41:18 +0000] "POST /cart/63ed2575310b9070f5189759 HTTP/1.1" 200 51 [20.484 ms : 20.999 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:41:20 +0000] "GET /cart HTTP/1.1" 200 203 [6.050 ms : 6.741 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:41:33 +0000] "POST /cart/63ed2575310b9070f5189759 HTTP/1.1" 200 51 [15.639 ms : 16.159 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:41:40 +0000] "POST /cart/63ed256b310b9070f5189757 HTTP/1.1" 200 51 [15.231 ms : 15.586 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:41:42 +0000] "GET /cart HTTP/1.1" 200 284 [5.028 ms : 6.062 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:42:12 +0000] "POST /order/checkout HTTP/1.1" 400 45 [17.908 ms : 18.648 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:42:39 +0000] "GET /item?pageNumber=1&pageSize=10 HTTP/1.1" 200 1841 [12.592 ms : 13.477 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:42:55 +0000] "GET /order?pageNumber=1&pageSize=5 HTTP/1.1" 200 362 [9.952 ms : 10.545 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:42:59 +0000] "GET /cart HTTP/1.1" 200 284 [4.859 ms : 5.387 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:17:43:28 +0000] "POST /order/checkout HTTP/1.1" 400 43 [90.913 ms : 94.785 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:18:40 +0000] "POST /user/logout HTTP/1.1" 200 51 [52.263 ms : 55.077 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:19:39 +0000] "POST /user/logout HTTP/1.1" 200 51 [14.541 ms : 15.166 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:20:05 +0000] "POST /user/logout HTTP/1.1" 200 51 [14.465 ms : 15.089 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:20:30 +0000] "POST /user/login HTTP/1.1" 200 50 [385.243 ms : 385.787 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:50:37 +0000] "POST /user/logout HTTP/1.1" 500 35 [29.425 ms : 34.825 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:51:14 +0000] "POST /user/logout HTTP/1.1" 500 35 [27.279 ms : 31.174 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:57:45 +0000] "POST /user/logout HTTP/1.1" 500 35 [32.379 ms : 36.454 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:20:58:36 +0000] "POST /user/logout HTTP/1.1" 500 35 [23.406 ms : 28.155 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:12:12 +0000] "POST /user/login HTTP/1.1" 200 50 [168.262 ms : 168.918 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:12:13 +0000] "POST /user/login HTTP/1.1" 200 50 [106.252 ms : 106.843 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:14:34 +0000] "POST /user/logout HTTP/1.1" 200 51 [44.299 ms : 47.081 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:17:25 +0000] "POST /user/login HTTP/1.1" 200 50 [161.846 ms : 162.540 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:17:27 +0000] "POST /user/login HTTP/1.1" 200 50 [116.175 ms : 116.680 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:20:14 +0000] "POST /user/logout HTTP/1.1" 500 35 [25.576 ms : 30.822 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:20:31 +0000] "POST /user/logout HTTP/1.1" 500 35 [26.060 ms : 31.445 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:21:13 +0000] "POST /user/logout HTTP/1.1" 500 35 [26.392 ms : 31.206 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:22:46 +0000] "POST /user/logout HTTP/1.1" 500 35 [27.650 ms : 31.474 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:23:22 +0000] "POST /user/logout HTTP/1.1" 500 35 [32.568 ms : 36.733 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:24:33 +0000] "POST /user/logout HTTP/1.1" 200 15 [26.633 ms : 29.458 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:26:38 +0000] "POST /user/login HTTP/1.1" 200 50 [191.620 ms : 194.363 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:26:46 +0000] "POST /user/logoutAll HTTP/1.1" 200 64 [13.971 ms : 14.750 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:29:07 +0000] "POST /user/login HTTP/1.1" 200 50 [121.073 ms : 122.631 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:29:09 +0000] "GET /user?pageNumber=1&pageSize=10 HTTP/1.1" 200 959 [20.217 ms : 20.884 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:42:54 +0000] "POST /user/logoutAll HTTP/1.1" 200 64 [8.807 ms : 9.633 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:42:57 +0000] "POST /user/login HTTP/1.1" 200 50 [95.022 ms : 95.567 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:01 +0000] "POST /user/login HTTP/1.1" 200 50 [106.749 ms : 107.196 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:03 +0000] "POST /user/login HTTP/1.1" 200 50 [96.805 ms : 97.269 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:04 +0000] "POST /user/login HTTP/1.1" 200 50 [116.632 ms : 117.263 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:05 +0000] "POST /user/login HTTP/1.1" 200 50 [99.615 ms : 100.150 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:06 +0000] "POST /user/login HTTP/1.1" 200 50 [94.819 ms : 95.403 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:07 +0000] "POST /user/login HTTP/1.1" 200 50 [112.554 ms : 113.032 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:08 +0000] "POST /user/login HTTP/1.1" 200 50 [102.845 ms : 103.302 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:09 +0000] "POST /user/login HTTP/1.1" 200 50 [96.452 ms : 97.067 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:10 +0000] "POST /user/login HTTP/1.1" 200 50 [104.537 ms : 104.892 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:43:23 +0000] "POST /user/login HTTP/1.1" 500 35 [105.446 ms : 106.943 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:47:42 +0000] "POST /user/login HTTP/1.1" 500 44 [186.586 ms : 200.832 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:48:58 +0000] "POST /user/login HTTP/1.1" 500 50 [174.550 ms : 204.434 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:49:56 +0000] "POST /user/login HTTP/1.1" 406 46 [181.074 ms : 184.965 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:28 +0000] "POST /user/logoutAll HTTP/1.1" 200 65 [24.015 ms : 25.055 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:32 +0000] "POST /user/login HTTP/1.1" 200 50 [99.131 ms : 100.012 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:45 +0000] "POST /user/login HTTP/1.1" 200 50 [95.533 ms : 96.003 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:47 +0000] "POST /user/login HTTP/1.1" 200 50 [99.692 ms : 100.286 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:48 +0000] "POST /user/login HTTP/1.1" 200 50 [100.963 ms : 101.391 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:48 +0000] "POST /user/login HTTP/1.1" 200 50 [98.706 ms : 99.219 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:49 +0000] "POST /user/login HTTP/1.1" 200 50 [99.379 ms : 99.804 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:50 +0000] "POST /user/login HTTP/1.1" 200 50 [97.854 ms : 98.346 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:51 +0000] "POST /user/login HTTP/1.1" 200 50 [105.700 ms : 106.301 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:52 +0000] "POST /user/login HTTP/1.1" 200 50 [203.614 ms : 205.842 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:53 +0000] "POST /user/login HTTP/1.1" 200 50 [96.751 ms : 97.292 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:50:54 +0000] "POST /user/login HTTP/1.1" 406 46 [95.669 ms : 96.579 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:51:01 +0000] "POST /user/logoutAll HTTP/1.1" 200 65 [9.640 ms : 10.755 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:51:06 +0000] "POST /user/login HTTP/1.1" 200 50 [114.851 ms : 115.200 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:58:13 +0000] "POST /user/logoutAll HTTP/1.1" 200 64 [48.283 ms : 50.881 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:58:19 +0000] "POST /user/login HTTP/1.1" 200 50 [151.738 ms : 152.195 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:58:27 +0000] "POST /user/logout HTTP/1.1" 200 51 [9.866 ms : 11.472 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:58:57 +0000] "POST /user/login HTTP/1.1" 406 36 [174.008 ms : 177.572 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:59:13 +0000] "POST /user/login HTTP/1.1" 406 36 [105.732 ms : 106.771 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:59:37 +0000] "POST /user/login HTTP/1.1" 200 50 [180.612 ms : 183.404 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:21:59:40 +0000] "POST /user/logoutAll HTTP/1.1" 200 64 [13.112 ms : 13.690 ms] "PostmanRuntime/7.31.0"
[20/Feb/2023:23:51:31 +0000] "POST /user/signup HTTP/1.1" 201 51 [490.002 ms : 492.604 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:04:08 +0000] "POST /user/signup HTTP/1.1" 201 51 [228.996 ms : 234.733 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:14:56 +0000] "POST /user/signup HTTP/1.1" 400 53 [210.870 ms : 214.431 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:15:57 +0000] "POST /user/signup HTTP/1.1" 400 47 [245.729 ms : 250.527 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:16:14 +0000] "POST /user/signup HTTP/1.1" 400 86 [120.199 ms : 121.359 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:16:50 +0000] "POST /user/signup HTTP/1.1" 400 47 [205.031 ms : 209.499 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:17:04 +0000] "POST /user/signup HTTP/1.1" 201 51 [131.886 ms : 132.668 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:35:02 +0000] "POST /user/signup HTTP/1.1" 201 51 [238.439 ms : 241.584 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:43:02 +0000] "POST /user/signup HTTP/1.1" 201 51 [220.002 ms : 225.016 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:00:44:08 +0000] "GET / HTTP/1.1" 404 139 [7.322 ms : 8.489 ms] "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0"
[21/Feb/2023:01:17:59 +0000] "POST /user/login HTTP/1.1" 200 50 [183.684 ms : 187.683 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:02 +0000] "POST /user/login HTTP/1.1" 200 50 [102.053 ms : 102.556 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:03 +0000] "POST /user/login HTTP/1.1" 200 50 [97.768 ms : 98.329 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:04 +0000] "POST /user/login HTTP/1.1" 200 50 [105.386 ms : 105.841 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:05 +0000] "POST /user/login HTTP/1.1" 200 50 [104.177 ms : 104.843 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:05 +0000] "POST /user/login HTTP/1.1" 200 50 [98.326 ms : 98.877 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:06 +0000] "POST /user/login HTTP/1.1" 200 50 [110.562 ms : 110.968 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:07 +0000] "POST /user/login HTTP/1.1" 200 50 [97.622 ms : 98.065 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:08 +0000] "POST /user/login HTTP/1.1" 200 50 [98.909 ms : 99.830 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:09 +0000] "POST /user/login HTTP/1.1" 200 50 [96.612 ms : 97.247 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:10 +0000] "POST /user/login HTTP/1.1" 500 35 [104.210 ms : 105.375 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:18:46 +0000] "POST /user/login HTTP/1.1" 500 35 [180.153 ms : 184.528 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:20:35 +0000] "POST /user/login HTTP/1.1" 500 35 [188.563 ms : 193.082 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:21:00 +0000] "POST /user/login HTTP/1.1" 500 35 [212.725 ms : 219.708 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:22:07 +0000] "POST /user/login HTTP/1.1" 500 35 [185.080 ms : 188.705 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:23:16 +0000] "POST /user/signup HTTP/1.1" 400 47 [249.519 ms : 250.433 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:25:57 +0000] "POST /user/signup HTTP/1.1" 400 47 [193.035 ms : 196.195 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:26:25 +0000] "POST /user/login HTTP/1.1" 500 35 [123.768 ms : 125.601 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:28:03 +0000] "POST /user/login HTTP/1.1" - - [- ms : - ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:29:11 +0000] "POST /user/login HTTP/1.1" - - [- ms : - ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:29:46 +0000] "POST /user/login HTTP/1.1" - - [- ms : - ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:30:45 +0000] "POST /user/login HTTP/1.1" - - [- ms : - ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:32:51 +0000] "POST /user/login HTTP/1.1" 406 46 [172.483 ms : 175.462 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:33:34 +0000] "POST /user/login HTTP/1.1" 500 35 [30030.849 ms : 30031.978 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:43:31 +0000] "POST /user/login HTTP/1.1" 406 47 [194.384 ms : 199.063 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:43:56 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 200 83 [32.880 ms : 33.460 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:44:40 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 400 42 [10.604 ms : 12.505 ms] "PostmanRuntime/7.31.0"
[21/Feb/2023:01:45:08 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 400 70 [10.592 ms : 11.917 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:00:05:26 +0000] "GET /user?pageNumber=1&pageSize=10 HTTP/1.1" 200 630 [72.168 ms : 75.023 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:00:05:38 +0000] "POST /user/signup HTTP/1.1" 400 47 [275.856 ms : 299.608 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:00:07:04 +0000] "POST /user/signup HTTP/1.1" 400 47 [69.368 ms : 98.551 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:00:07:38 +0000] "POST /user/signup HTTP/1.1" 400 47 [71.587 ms : 76.061 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:02:02:13 +0000] "GET /user?pageNumber=1&pageSize=10 HTTP/1.1" 400 58 [20.256 ms : 23.903 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:02:03:34 +0000] "GET /user?pageNumber=1&pageSize=10 HTTP/1.1" 400 58 [20.359 ms : 26.454 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:02:10:08 +0000] "GET /user?pageNumber=1&pageSize=10 HTTP/1.1" 200 635 [47.769 ms : 51.000 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:41:45 +0000] "GET /user?pageNumber=1&pageSize=10 HTTP/1.1" 200 635 [45.307 ms : 48.154 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:41:54 +0000] "POST /user/me/phoneNumbers HTTP/1.1" 200 81 [63.220 ms : 64.303 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:42:03 +0000] "POST /user/me/phoneNumbers HTTP/1.1" 400 54 [9.339 ms : 10.345 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:42:19 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 200 83 [14.785 ms : 15.276 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:42:21 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 400 55 [9.061 ms : 10.361 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:42:35 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 406 70 [6.544 ms : 7.778 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:42:39 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 406 70 [6.646 ms : 8.128 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:42:41 +0000] "DELETE /user/me/phoneNumbers HTTP/1.1" 406 70 [6.698 ms : 7.842 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:44:20 +0000] "POST /user/logout HTTP/1.1" 200 51 [16.428 ms : 17.247 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:44:23 +0000] "POST /user/logout HTTP/1.1" 400 43 [7.283 ms : 8.757 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:44:35 +0000] "POST /user/logout HTTP/1.1" 400 43 [3.221 ms : 4.560 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:44:43 +0000] "POST /user/logout HTTP/1.1" 400 43 [5.358 ms : 6.554 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:44:47 +0000] "POST /user/logout HTTP/1.1" 400 43 [3.138 ms : 4.580 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:44:52 +0000] "POST /user/logout HTTP/1.1" 400 43 [4.063 ms : 5.286 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:44:59 +0000] "POST /user/logout HTTP/1.1" 400 43 [4.702 ms : 5.757 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:45:06 +0000] "POST /user/logout HTTP/1.1" 400 43 [4.321 ms : 5.969 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:46:14 +0000] "POST /user/logout HTTP/1.1" 400 43 [22.135 ms : 26.788 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:46:35 +0000] "POST /user/logout HTTP/1.1" 400 43 [6.754 ms : 8.025 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:47:26 +0000] "POST /user/logout HTTP/1.1" 400 43 [23.308 ms : 28.675 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:49:34 +0000] "POST /user/logout HTTP/1.1" 401 47 [10.513 ms : 16.013 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:49:53 +0000] "POST /user/logout HTTP/1.1" 400 43 [14.055 ms : 16.916 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:51:33 +0000] "POST /user/logout HTTP/1.1" 400 43 [19.998 ms : 25.447 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:52:18 +0000] "POST /user/logout HTTP/1.1" 400 43 [25.376 ms : 31.319 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:52:35 +0000] "POST /user/logout HTTP/1.1" 400 43 [7.788 ms : 9.102 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:53:15 +0000] "POST /user/logout HTTP/1.1" 401 47 [10.807 ms : 16.379 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:53:59 +0000] "POST /user/logout HTTP/1.1" 401 47 [11.592 ms : 15.966 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:54:04 +0000] "POST /user/logout HTTP/1.1" 400 43 [12.907 ms : 14.377 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:54:09 +0000] "POST /user/logout HTTP/1.1" 400 43 [6.026 ms : 8.565 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:55:05 +0000] "POST /user/logout HTTP/1.1" 401 47 [11.517 ms : 18.056 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:55:10 +0000] "POST /user/logout HTTP/1.1" 400 43 [11.621 ms : 13.263 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:55:15 +0000] "POST /user/login HTTP/1.1" 200 50 [175.887 ms : 176.542 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:55:21 +0000] "POST /user/login HTTP/1.1" 406 34 [99.608 ms : 101.340 ms] "PostmanRuntime/7.31.0"
[22/Feb/2023:03:55:22 +0000] "POST /user/login HTTP/1.1" 406 34 [102.666 ms : 104.007 ms] "PostmanRuntime/7.31.0"
